,Player,Playtype,# Seasons,Season,Avg. GP,Avg. # Poss,Avg. Freq,Avg. PPP,Avg. Pts,Avg. EFG%,Avg. FT Freq,Avg. TOV Freq,Avg. SF Freq,Avg. Score Freq,Avg. Percentile
210,Anthony Edwards,transition,1,Playoffs,6.0,3.7,15.6,1.05,4.0,62.0,9.1,18.2,9.1,45.5,40.0
211,Draymond Green,transition,5,Playoffs,19.0,2.36,17.3,0.87,2.14,58.0,20.9,31.0,18.8,43.78,23.0
212,Alex Caruso,transition,3,Playoffs,10.0,0.97,12.7,0.46,0.67,26.0,4.0,5.1,3.0,23.73,17.0
213,Nick Young,transition,1,Playoffs,20.0,0.7,24.1,1.07,0.8,54.0,0.0,0.0,0.0,35.7,48.0
214,Luka Doncic,transition,3,Playoffs,7.0,3.3,10.03,0.95,3.2,58.0,12.5,19.6,9.7,45.9,29.0
215,Duncan Robinson,transition,3,Playoffs,11.0,0.63,9.63,0.61,0.4,27.0,11.1,0.0,11.1,30.57,18.0
216,Luol Deng,transition,1,Playoffs,14.0,2.4,19.1,1.09,2.6,62.0,2.9,8.8,2.9,47.1,48.0
217,Kevin Huerter,transition,2,Playoffs,12.0,1.55,13.1,0.88,1.2,47.0,2.1,4.3,2.1,38.4,21.0
218,Bogdan Bogdanovic,transition,2,Playoffs,11.0,2.6,17.25,1.08,2.8,56.0,1.1,4.5,0.0,44.35,43.0
219,Stephen Curry,transition,5,Playoffs,17.0,4.24,16.84,1.06,4.34,58.0,11.9,15.7,9.4,44.82,43.0
220,Scottie Barnes,transition,1,Playoffs,4.0,2.5,18.2,1.1,3.0,40.0,50.0,0.0,40.0,70.0,50.0
221,Devin Booker,transition,2,Playoffs,16.0,3.85,15.1,1.04,4.25,58.0,14.3,16.0,12.8,47.45,37.0
222,Ivica Zubac,transition,2,Playoffs,15.0,0.5,6.7,0.96,0.5,37.0,26.6,10.0,32.2,47.8,0.0
223,Nikola Mirotic,transition,3,Playoffs,10.0,2.2,17.9,1.03,2.17,59.0,5.4,7.4,5.4,39.63,22.0
224,Shai Gilgeous-Alexander,transition,2,Playoffs,6.0,2.6,18.7,0.92,2.45,52.0,3.0,11.8,3.0,41.2,31.0
225,Brandon Clarke,transition,1,Playoffs,12.0,1.4,13.3,1.12,2.0,80.0,23.5,23.5,23.5,52.9,51.0
226,Jimmy Butler,transition,6,Playoffs,10.0,2.73,13.35,1.07,2.85,59.0,18.5,14.8,17.6,54.07,44.0
227,Gary Payton II,transition,1,Playoffs,7.0,1.1,26.7,1.13,1.0,88.0,25.0,25.0,12.5,62.5,0.0
228,Delon Wright,transition,5,Playoffs,7.0,1.08,24.06,1.05,1.06,57.0,29.3,15.2,26.4,59.1,11.0
229,Cameron Payne,transition,3,Playoffs,15.0,0.87,13.47,0.79,0.57,42.0,1.4,6.9,0.0,31.83,17.0
230,Wes Iwundu,transition,2,Playoffs,5.0,1.7,33.95,0.67,1.1,28.0,24.3,22.9,24.6,30.55,0.0
231,Andre Roberson,transition,2,Playoffs,12.0,1.45,14.5,0.95,1.35,63.0,18.4,12.2,12.2,51.85,7.0
232,JR Smith,transition,4,Playoffs,17.0,1.25,15.82,1.06,1.3,56.0,3.2,5.7,2.6,39.55,33.0
233,Terance Mann,transition,2,Playoffs,16.0,0.7,17.15,0.56,0.7,28.0,4.2,50.0,4.2,27.1,25.0
234,Langston Galloway,transition,2,Playoffs,3.0,1.25,18.25,0.56,1.15,28.0,0.0,0.0,0.0,19.0,0.0
235,Evan Fournier,transition,3,Playoffs,5.0,1.53,10.03,0.8,1.2,42.0,4.8,12.5,4.8,35.3,0.0
236,De'Anthony Melton,transition,2,Playoffs,8.0,1.55,20.2,0.92,1.3,46.0,14.3,16.0,14.3,36.15,4.0
237,Malik Beasley,transition,2,Playoffs,10.0,2.1,24.5,1.1,2.35,56.0,22.9,8.7,20.8,51.0,51.0
238,Chris Chiozza,transition,2,Playoffs,5.0,1.15,30.8,0.57,1.0,33.0,0.0,23.8,0.0,21.45,0.0
239,Jarred Vanderbilt,transition,1,Playoffs,6.0,1.2,18.9,1.14,1.0,67.0,0.0,14.3,0.0,57.1,0.0
240,Marco Belinelli,transition,2,Playoffs,8.0,1.15,13.7,1.0,1.2,42.0,11.0,3.9,10.8,37.6,31.0
241,Kentavious Caldwell-Pope,transition,3,Playoffs,10.0,2.37,23.63,1.14,2.7,55.0,13.0,4.0,8.9,51.5,38.0
242,John Wall,transition,2,Playoffs,10.0,6.65,22.65,1.04,6.9,58.0,21.1,20.4,18.1,50.2,47.0
243,Shabazz Muhammad,transition,1,Playoffs,4.0,1.5,25.0,1.17,1.8,70.0,16.7,0.0,16.7,50.0,0.0
244,Ryan Anderson,transition,2,Playoffs,11.0,0.55,7.75,0.58,0.5,27.0,4.2,0.0,4.2,20.85,32.0
245,Richard Jefferson,transition,2,Playoffs,18.0,0.95,15.9,0.92,0.5,49.0,25.0,16.6,22.2,52.75,28.0
246,Coby White,transition,1,Playoffs,5.0,1.2,11.3,1.17,1.0,50.0,16.7,0.0,16.7,50.0,0.0
247,Jamal Murray,transition,2,Playoffs,16.0,2.25,9.8,1.04,2.35,56.0,12.4,9.6,10.3,47.15,40.0
248,Anthony Davis,transition,3,Playoffs,12.0,2.37,10.03,1.14,2.7,61.0,21.0,11.4,21.6,55.7,40.0
249,Pascal Siakam,transition,4,Playoffs,13.0,2.72,16.32,1.03,2.85,53.0,25.3,13.1,23.8,52.9,28.0
250,Giannis Antetokounmpo,transition,6,Playoffs,12.0,6.4,23.75,1.13,7.32,60.0,28.7,10.6,29.0,58.87,56.0
251,Grant Williams,transition,2,Playoffs,14.0,0.65,11.9,1.09,0.6,53.0,9.1,4.5,9.1,52.25,31.0
252,Ricky Rubio,transition,2,Playoffs,6.0,3.2,17.5,0.86,2.75,41.0,17.8,11.5,8.7,38.55,34.0
253,Jason Smith,transition,1,Playoffs,13.0,0.0,8.9,1.2,0.0,67.0,20.0,20.0,20.0,60.0,0.0
254,Paul George,transition,6,Playoffs,9.0,4.48,17.12,1.04,4.47,54.0,17.6,16.8,15.4,45.68,43.0
255,Edmond Sumner,transition,1,Playoffs,3.0,1.7,50.0,1.2,2.0,67.0,20.0,20.0,0.0,60.0,0.0
256,Mikal Bridges,transition,2,Playoffs,17.0,2.3,20.35,1.19,2.85,63.0,5.8,7.7,5.8,57.65,62.0
257,De'Andre Hunter,transition,2,Playoffs,5.0,2.1,14.8,1.19,2.3,54.0,37.2,14.1,28.2,61.8,62.0
258,Dwyane Wade,transition,3,Playoffs,8.0,3.23,16.97,0.91,2.83,48.0,9.3,11.9,11.1,43.23,29.0
259,Goran Dragic,transition,5,Playoffs,9.0,3.38,20.92,1.06,3.64,60.0,18.9,13.4,17.5,52.62,48.0
260,Jerian Grant,transition,2,Playoffs,4.0,0.85,17.15,0.6,0.5,25.0,10.0,0.0,10.0,30.0,0.0
261,Kyle Lowry,transition,6,Playoffs,13.0,3.05,19.67,0.99,3.15,55.0,15.9,18.1,14.5,46.18,40.0
262,CJ Miles,transition,3,Playoffs,7.0,1.13,14.77,0.96,0.9,35.0,18.2,2.4,18.2,42.07,24.0
263,Marcus Smart,transition,7,Playoffs,10.0,1.9,14.14,0.86,1.54,44.0,13.0,10.5,11.5,38.33,23.0
264,Tobias Harris,transition,5,Playoffs,9.0,2.82,16.14,0.99,2.98,49.0,14.8,10.0,12.5,47.04,38.0
265,Russell Westbrook,transition,6,Playoffs,8.0,5.87,18.62,0.94,5.43,50.0,22.1,20.2,21.8,46.6,32.0
266,Patrick Williams,transition,1,Playoffs,5.0,1.8,15.3,1.22,2.0,67.0,55.6,11.1,44.4,77.8,0.0
267,Trey Burke,transition,3,Playoffs,5.0,0.93,13.07,0.41,0.9,24.0,5.1,38.5,5.1,20.5,24.0
268,Klay Thompson,transition,5,Playoffs,19.0,3.3,17.38,1.1,3.74,60.0,4.6,9.9,4.3,44.46,50.0
269,James Harden,transition,7,Playoffs,11.0,3.56,13.13,0.92,3.33,52.0,15.7,23.4,14.3,42.99,34.0
270,Alec Burks,transition,3,Playoffs,6.0,1.23,12.63,0.64,1.1,31.0,6.3,12.7,6.3,30.13,26.0
271,Tyler Herro,transition,3,Playoffs,12.0,2.17,16.1,1.13,2.5,59.0,9.8,9.8,9.2,46.07,56.0
272,Will Barton,transition,3,Playoffs,7.0,3.47,23.5,0.96,3.5,50.0,7.1,9.4,7.0,41.47,25.0
273,Hamidou Diallo,transition,1,Playoffs,3.0,1.3,25.0,1.25,1.7,100.0,50.0,25.0,50.0,75.0,0.0
274,Markus Howard,transition,1,Playoffs,9.0,0.4,10.5,1.25,0.6,62.0,0.0,0.0,0.0,50.0,0.0
275,Garrett Temple,transition,2,Playoffs,5.0,1.9,24.45,0.72,2.0,32.0,28.4,14.2,28.4,35.0,36.0
276,Kristaps Porzingis,transition,2,Playoffs,5.0,0.7,5.75,0.62,0.7,31.0,0.0,0.0,0.0,25.0,0.0
277,Tyler Zeller,transition,2,Playoffs,9.0,0.3,31.05,0.88,0.35,42.0,25.0,12.5,25.0,50.0,0.0
278,D.J. Augustin,transition,2,Playoffs,5.0,1.6,13.2,1.19,1.9,71.0,6.2,12.5,6.0,50.0,0.0
279,Sindarius Thornwell,transition,1,Playoffs,4.0,1.0,66.7,1.25,1.3,62.0,0.0,0.0,0.0,50.0,0.0
280,Boris Diaw,transition,2,Playoffs,10.0,0.7,10.5,1.23,0.8,65.0,18.1,5.5,18.1,65.3,0.0
281,Matisse Thybulle,transition,3,Playoffs,8.0,0.63,17.23,0.68,0.43,38.0,12.2,33.3,9.4,32.77,22.0
282,Jose Calderon,transition,2,Playoffs,10.0,0.7,15.2,0.82,0.6,44.0,0.0,10.0,0.0,35.0,0.0
283,Kemba Walker,transition,3,Playoffs,9.0,2.8,13.53,1.03,2.83,44.0,23.1,13.0,19.4,46.6,45.0
284,Bradley Beal,transition,3,Playoffs,8.0,4.07,16.8,1.08,4.7,58.0,9.3,10.3,9.3,47.53,50.0
285,Victor Oladipo,transition,4,Playoffs,6.0,4.03,21.88,1.0,3.67,52.0,8.7,11.2,8.7,46.77,41.0
286,Michael Porter Jr.,transition,2,Playoffs,14.0,2.6,19.4,1.17,3.0,64.0,8.4,13.0,7.1,48.25,56.0
287,Paul Millsap,transition,5,Playoffs,12.0,1.72,11.96,1.12,1.8,60.0,17.0,15.3,16.0,51.48,41.0
288,Shaun Livingston,transition,4,Playoffs,20.0,1.27,20.62,1.06,1.38,59.0,10.2,14.2,10.3,53.7,48.0
289,DeMar DeRozan,transition,5,Playoffs,10.0,2.44,10.44,1.1,2.62,62.0,20.1,13.1,17.0,55.76,37.0
290,Marcin Gortat,transition,2,Playoffs,10.0,1.1,9.7,1.21,1.15,65.0,28.6,14.3,28.6,64.25,0.0
291,OG Anunoby,transition,3,Playoffs,9.0,2.33,20.97,1.11,2.5,62.0,21.5,13.4,19.8,50.5,57.0
292,Dennis Schroder,transition,5,Playoffs,7.0,2.54,15.52,1.04,2.56,53.0,18.2,8.2,13.0,47.28,44.0
293,Rodney Hood,transition,3,Playoffs,15.0,1.37,14.37,1.16,1.5,64.0,8.3,12.6,8.2,54.93,60.0
294,Darius Miller,transition,1,Playoffs,9.0,0.8,16.7,1.29,1.0,64.0,0.0,0.0,0.0,42.9,0.0
295,Andrew Wiggins,transition,2,Playoffs,8.0,2.65,17.3,1.15,3.3,66.0,10.7,17.9,7.1,50.0,58.0
296,CJ McCollum,transition,7,Playoffs,8.0,3.69,15.66,1.06,3.8,55.0,9.1,9.3,6.9,48.23,46.0
297,Dillon Brooks,transition,2,Playoffs,8.0,4.5,21.8,1.02,4.6,54.0,15.9,10.6,15.9,48.65,40.0
298,Jabari Parker,transition,2,Playoffs,6.0,1.5,15.9,1.15,1.8,67.0,7.2,16.1,7.2,53.55,43.0
299,Ian Clark,transition,3,Playoffs,14.0,1.4,19.53,1.06,1.3,60.0,6.1,15.0,6.1,46.2,51.0
300,Furkan Korkmaz,transition,3,Playoffs,8.0,0.83,20.67,0.69,0.6,36.0,2.1,2.1,2.1,27.1,26.0
301,Jae Crowder,transition,7,Playoffs,14.0,1.86,16.0,0.86,1.57,44.0,13.9,11.0,12.4,41.31,29.0
302,Jordan Clarkson,transition,4,Playoffs,11.0,2.08,14.8,0.94,2.1,50.0,11.0,13.0,11.0,40.77,40.0
303,James Ennis III,transition,3,Playoffs,7.0,1.13,14.23,0.78,0.97,39.0,12.1,18.4,12.2,35.77,25.0
304,LeBron James,transition,5,Playoffs,18.0,5.66,20.98,1.21,6.9,71.0,19.2,16.5,17.8,59.08,67.0
305,Rui Hachimura,transition,1,Playoffs,5.0,2.6,22.8,1.31,3.4,71.0,7.7,7.7,7.7,61.5,76.0
306,Eric Gordon,transition,4,Playoffs,13.0,3.27,19.83,1.0,3.32,52.0,8.9,10.2,7.2,42.73,41.0
307,Tony Parker,transition,3,Playoffs,8.0,1.63,13.07,0.98,1.63,56.0,5.9,15.6,5.9,46.77,52.0
308,Jordan Bell,transition,2,Playoffs,16.0,0.25,10.1,1.17,0.3,33.0,50.0,0.0,50.0,83.5,0.0
309,Bryn Forbes,transition,4,Playoffs,9.0,1.27,19.75,1.15,1.47,53.0,6.2,0.0,6.2,47.7,38.0
310,Udonis Haslem,transition,1,Playoffs,9.0,0.3,12.0,1.33,0.4,67.0,33.3,0.0,33.3,66.7,0.0
311,Tim Duncan,transition,1,Playoffs,10.0,0.3,4.2,1.33,0.4,67.0,0.0,0.0,0.0,66.7,0.0
312,Rodions Kurucs,transition,2,Playoffs,4.0,1.65,25.95,1.31,2.15,65.0,28.6,8.3,21.5,68.85,0.0
313,David West,transition,2,Playoffs,14.0,0.3,8.7,1.08,0.4,54.0,25.0,0.0,16.7,50.0,0.0
314,Bol Bol,transition,1,Playoffs,4.0,0.8,20.0,1.33,1.0,150.0,33.3,33.3,33.3,66.7,0.0
315,Derrick Williams,transition,1,Playoffs,8.0,0.0,15.8,1.33,0.0,67.0,0.0,0.0,0.0,66.7,0.0
316,Larry Nance Jr.,transition,2,Playoffs,13.0,0.55,9.3,1.3,0.85,93.0,25.8,30.3,25.8,65.15,40.0
317,Bam Adebayo,transition,4,Playoffs,10.0,1.82,13.28,1.06,1.72,71.0,22.9,19.0,22.9,55.12,29.0
318,Naji Marshall,transition,1,Playoffs,6.0,0.5,20.0,1.33,1.0,67.0,0.0,0.0,0.0,66.7,0.0
319,Elijah Bryant,transition,1,Playoffs,11.0,0.3,13.6,1.33,0.4,67.0,0.0,0.0,0.0,66.7,0.0
320,Sterling Brown,transition,3,Playoffs,7.0,1.1,49.73,1.03,0.9,47.0,17.8,6.7,17.8,45.0,2.0
321,Ty Lawson,transition,2,Playoffs,6.0,1.05,20.5,1.17,1.25,58.0,8.3,8.3,8.3,50.0,0.0
322,Avery Bradley,transition,2,Playoffs,10.0,3.5,19.35,1.28,4.5,83.0,2.1,20.2,2.1,59.45,38.0
323,Terrence Ross,transition,3,Playoffs,10.0,1.53,12.97,1.12,1.87,54.0,14.5,6.7,13.0,50.67,39.0
324,Spencer Dinwiddie,transition,2,Playoffs,8.0,2.55,17.9,1.2,2.9,67.0,16.1,14.3,12.3,49.95,58.0
325,Jordan Poole,transition,1,Playoffs,11.0,3.0,17.0,1.36,4.0,84.0,6.1,21.2,6.1,57.6,82.0
326,Darren Collison,transition,2,Playoffs,6.0,2.25,17.15,1.28,2.85,70.0,8.6,13.6,8.6,53.55,80.0
327,Justise Winslow,transition,2,Playoffs,9.0,1.85,18.05,1.02,2.2,59.0,33.4,20.2,29.8,52.35,52.0
328,Kelly Olynyk,transition,4,Playoffs,11.0,1.07,11.43,0.82,1.03,47.0,4.2,35.0,4.2,37.62,44.0
329,Al Horford,transition,6,Playoffs,12.0,1.05,7.7,0.95,1.1,56.0,9.3,13.6,8.1,41.75,40.0
330,Kevin Love,transition,3,Playoffs,20.0,1.23,7.97,1.21,1.6,64.0,9.0,11.4,9.0,43.4,65.0
331,Jeff Green,transition,5,Playoffs,10.0,1.18,13.74,1.02,1.46,52.0,15.9,3.2,15.9,50.58,49.0
332,Danuel House Jr.,transition,3,Playoffs,7.0,1.5,20.67,1.0,1.63,47.0,17.8,14.3,17.8,47.97,28.0
333,Ziaire Williams,transition,1,Playoffs,10.0,1.6,27.1,1.38,2.0,67.0,6.3,0.0,0.0,62.5,83.0
334,Andre Iguodala,transition,6,Playoffs,17.0,1.35,17.93,1.07,1.35,67.0,14.6,19.2,14.2,52.4,30.0
335,Reggie Jackson,transition,4,Playoffs,10.0,2.1,16.75,1.09,2.5,63.0,6.6,17.1,6.5,47.8,34.0
336,Tyrese Maxey,transition,2,Playoffs,12.0,3.15,21.7,1.32,4.15,68.0,21.1,5.7,20.3,66.15,75.0
337,Kyle Kuzma,transition,2,Playoffs,14.0,1.95,19.6,0.78,1.45,36.0,18.6,12.2,18.6,41.7,43.0
338,Torrey Craig,transition,4,Playoffs,16.0,0.88,20.45,1.07,0.98,58.0,9.8,7.9,9.7,49.35,22.0
339,Chris Boucher,transition,3,Playoffs,5.0,0.63,20.27,0.72,0.47,40.0,0.0,8.3,0.0,28.33,0.0
340,Taurean Prince,transition,2,Playoffs,6.0,1.7,22.6,1.2,2.5,61.0,3.4,3.4,3.4,54.8,45.0
341,Immanuel Quickley,transition,1,Playoffs,5.0,1.0,11.9,1.4,1.4,62.0,20.0,0.0,20.0,60.0,0.0
342,John Collins,transition,2,Playoffs,12.0,0.8,7.7,0.95,0.6,44.0,13.3,0.0,10.0,45.85,41.0
343,Tony Snell,transition,4,Playoffs,8.0,0.97,26.75,0.47,0.68,24.0,0.0,10.8,0.0,17.5,23.0
344,Mason Plumlee,transition,3,Playoffs,15.0,0.73,11.5,1.29,0.93,69.0,26.4,8.1,25.5,67.37,52.0
345,Trevor Ariza,transition,4,Playoffs,9.0,2.4,22.77,0.76,2.12,39.0,7.0,7.8,5.3,31.02,31.0
346,Leandro Barbosa,transition,1,Playoffs,23.0,1.4,29.6,1.41,2.0,71.0,12.5,6.3,6.3,62.5,84.0
347,Kevin Durant,transition,6,Playoffs,14.0,4.5,16.57,1.22,5.57,64.0,18.4,12.7,15.2,56.73,65.0
348,Monte Morris,transition,4,Playoffs,12.0,1.82,16.68,1.23,2.08,60.0,13.2,2.0,13.3,55.67,65.0
349,Taj Gibson,transition,3,Playoffs,5.0,0.53,8.97,0.81,0.8,43.0,4.8,4.8,4.8,40.47,0.0
350,Malcolm Brogdon,transition,4,Playoffs,6.0,2.32,18.75,1.16,2.75,69.0,5.1,15.9,3.6,48.33,16.0
351,Jaden McDaniels,transition,1,Playoffs,6.0,1.2,15.2,1.43,2.0,83.0,0.0,14.3,0.0,57.1,0.0
352,Chris Paul,transition,7,Playoffs,11.0,2.41,11.76,1.05,2.51,61.0,10.5,19.3,5.7,47.29,45.0
353,DeMarre Carroll,transition,3,Playoffs,12.0,1.8,23.73,0.89,1.73,47.0,9.2,11.2,9.1,36.23,30.0
354,Jaylen Brown,transition,5,Playoffs,14.0,3.38,20.86,1.24,4.22,65.0,20.5,11.3,18.7,59.36,70.0
355,Quinn Cook,transition,2,Playoffs,17.0,1.0,21.75,1.33,1.35,67.0,8.6,6.0,8.5,57.5,81.0
356,Zach LaVine,transition,1,Playoffs,4.0,2.8,13.6,1.46,4.0,86.0,27.3,27.3,27.3,63.6,86.0
357,Tyreke Evans,transition,1,Playoffs,4.0,3.3,21.7,1.46,4.8,67.0,15.4,0.0,15.0,62.0,89.0
358,Serge Ibaka,transition,7,Playoffs,12.0,1.04,10.49,0.76,0.9,40.0,7.6,35.1,9.2,33.17,32.0
359,Royce O'Neale,transition,5,Playoffs,8.0,1.48,18.92,1.18,1.86,74.0,8.4,14.2,7.8,53.58,32.0
360,Lance Stephenson,transition,3,Playoffs,5.0,1.7,13.17,1.25,2.03,69.0,17.5,14.0,17.5,57.93,32.0
361,Markieff Morris,transition,6,Playoffs,8.0,0.78,18.07,0.81,0.67,47.0,6.3,10.2,6.3,39.03,22.0
362,Allen Crabbe,transition,2,Playoffs,8.0,1.75,21.3,0.9,1.15,51.0,11.3,3.0,14.2,37.75,45.0
363,Brook Lopez,transition,4,Playoffs,15.0,1.47,13.2,1.1,1.62,52.0,10.0,4.4,10.0,45.23,33.0
364,Donovan Mitchell,transition,5,Playoffs,8.0,4.1,14.26,1.09,4.2,58.0,13.7,13.4,10.5,48.14,44.0
365,Gary Harris,transition,2,Playoffs,14.0,2.6,23.55,1.15,3.25,58.0,15.4,8.5,14.1,52.0,54.0
366,Jayson Tatum,transition,5,Playoffs,12.0,3.68,16.26,1.26,4.64,65.0,17.7,11.0,16.4,56.86,68.0
367,Matthew Dellavedova,transition,3,Playoffs,11.0,0.17,5.07,0.5,0.17,30.0,0.0,38.9,0.0,16.67,0.0
368,Dwight Howard,transition,4,Playoffs,10.0,0.33,4.72,0.94,0.45,70.0,37.5,18.8,37.5,50.0,0.0
369,Romeo Langford,transition,2,Playoffs,6.0,0.95,20.35,0.75,1.15,38.0,0.0,16.6,0.0,33.35,0.0
370,Brad Wanamaker,transition,2,Playoffs,10.0,0.55,15.55,1.48,0.85,88.0,34.1,4.5,34.1,81.8,44.0
371,Iman Shumpert,transition,3,Playoffs,15.0,0.7,15.4,1.1,0.73,57.0,8.1,13.3,5.3,41.03,23.0
372,Deandre Ayton,transition,2,Playoffs,17.0,0.95,6.85,1.46,1.25,81.0,9.2,10.0,11.2,70.4,87.0
373,Luke Kennard,transition,2,Playoffs,10.0,1.6,17.45,1.29,2.3,68.0,0.0,4.5,0.0,48.2,68.0
374,Georges Niang,transition,4,Playoffs,9.0,0.95,19.05,0.7,0.7,37.0,0.0,6.2,0.0,28.62,0.0
375,Dahntay Jones,transition,2,Playoffs,12.0,0.65,35.6,1.38,0.65,63.0,29.1,0.0,29.1,70.85,0.0
376,Jodie Meeks,transition,1,Playoffs,14.0,0.3,12.1,1.5,0.4,62.0,25.0,0.0,25.0,50.0,0.0
377,Salah Mejri,transition,1,Playoffs,4.0,0.5,12.5,1.5,0.8,100.0,50.0,0.0,0.0,100.0,0.0
378,Kevin Seraphin,transition,1,Playoffs,4.0,1.0,12.1,1.5,2.0,67.0,25.0,0.0,25.0,75.0,0.0
379,Bismack Biyombo,transition,2,Playoffs,14.0,0.35,6.7,1.32,0.2,88.0,46.5,7.2,39.3,78.55,0.0
380,Mo Williams,transition,1,Playoffs,13.0,0.3,10.3,1.5,0.5,100.0,0.0,25.0,0.0,75.0,0.0
381,Devonte' Graham,transition,1,Playoffs,6.0,0.3,7.7,1.5,0.0,75.0,0.0,0.0,0.0,50.0,0.0
382,Rajon Rondo,transition,4,Playoffs,10.0,1.85,13.78,1.07,1.52,63.0,7.2,14.7,8.2,48.88,18.0
383,Ersan Ilyasova,transition,4,Playoffs,8.0,0.7,10.97,0.92,0.68,46.0,4.2,1.4,4.2,36.25,24.0
384,Kyle Korver,transition,4,Playoffs,15.0,1.0,15.33,1.1,1.17,56.0,1.5,6.3,1.5,38.08,29.0
385,Zaza Pachulia,transition,2,Playoffs,10.0,0.6,9.15,0.75,0.5,40.0,8.3,54.1,8.3,37.5,47.0
386,Glenn Robinson III,transition,2,Playoffs,3.0,1.5,30.95,1.08,1.15,62.0,33.4,8.3,33.5,66.5,0.0
387,Joe Ingles,transition,5,Playoffs,9.0,1.3,13.64,1.25,1.6,62.0,9.1,3.6,7.8,50.46,38.0
388,Greg Monroe,transition,3,Playoffs,9.0,0.47,4.37,0.94,0.47,56.0,8.3,0.0,16.7,47.33,0.0
389,Khris Middleton,transition,6,Playoffs,10.0,2.95,15.17,1.23,3.48,78.0,10.7,18.2,8.7,52.72,52.0
390,Jrue Holiday,transition,3,Playoffs,14.0,3.67,16.4,1.17,4.13,64.0,7.6,11.8,5.9,51.03,49.0
391,Cameron Johnson,transition,2,Playoffs,16.0,1.45,18.35,1.52,2.1,80.0,18.4,7.8,15.6,63.35,90.0
392,T.J. Warren,transition,1,Playoffs,4.0,3.8,18.3,1.53,5.8,71.0,26.7,6.7,26.7,66.7,94.0
393,Otto Porter Jr.,transition,3,Playoffs,9.0,1.7,17.57,1.41,2.47,79.0,13.9,8.5,13.0,64.27,32.0
394,Patrick Beverley,transition,6,Playoffs,9.0,1.88,21.48,1.01,1.85,53.0,12.8,15.3,11.7,45.37,43.0
395,Jonathan Kuminga,transition,1,Playoffs,9.0,1.4,21.3,1.54,2.0,94.0,23.1,15.4,15.4,76.9,92.0
396,Austin Rivers,transition,5,Playoffs,9.0,0.88,12.4,0.98,0.92,59.0,3.8,16.1,2.0,43.6,21.0
397,Derrick Rose,transition,2,Playoffs,5.0,2.4,15.9,1.53,3.7,88.0,12.5,12.5,9.4,75.0,49.0
398,Mike Conley,transition,4,Playoffs,6.0,1.75,10.62,0.88,2.2,49.0,6.2,10.2,6.2,37.48,20.0
399,Kevon Looney,transition,3,Playoffs,18.0,0.27,5.5,0.63,0.27,35.0,9.3,3.7,9.2,31.57,0.0
400,Jerami Grant,transition,4,Playoffs,9.0,1.55,15.92,1.23,2.08,60.0,11.6,1.8,10.3,57.72,22.0
401,Norman Powell,transition,6,Playoffs,12.0,1.98,23.52,1.08,2.42,48.0,20.4,6.5,18.3,52.25,46.0
402,Tim Hardaway Jr.,transition,4,Playoffs,7.0,2.42,16.93,1.07,2.48,56.0,13.4,9.3,11.9,47.1,46.0
403,Shane Larkin,transition,1,Playoffs,11.0,0.6,16.3,1.57,1.0,79.0,0.0,0.0,0.0,71.4,0.0
404,Caris LeVert,transition,2,Playoffs,4.0,2.85,12.5,1.31,3.35,75.0,23.1,10.1,23.3,59.05,25.0
405,Desmond Bane,transition,2,Playoffs,8.0,2.65,28.25,1.42,3.6,90.0,7.5,20.7,6.4,56.2,38.0
406,Danilo Gallinari,transition,4,Playoffs,9.0,1.62,10.08,1.03,1.9,51.0,11.7,5.2,8.2,44.4,41.0
407,George Hill,transition,7,Playoffs,11.0,1.19,16.99,1.09,1.41,57.0,8.5,11.1,5.8,48.77,33.0
408,Tony Allen,transition,1,Playoffs,4.0,1.3,10.9,1.6,2.0,67.0,40.0,0.0,40.0,80.0,0.0
409,Dario Saric,transition,2,Playoffs,12.0,1.95,14.45,1.31,2.1,70.0,17.1,2.9,17.1,62.85,20.0
410,Jordan McLaughlin,transition,1,Playoffs,5.0,1.0,23.8,1.6,2.0,88.0,20.0,0.0,0.0,80.0,0.0
411,Brandon Rush,transition,1,Playoffs,15.0,0.3,21.7,1.6,0.5,80.0,0.0,0.0,0.0,60.0,0.0
412,Jaxson Hayes,transition,1,Playoffs,6.0,0.8,14.7,1.6,1.0,80.0,0.0,0.0,0.0,80.0,0.0
413,Obi Toppin,transition,1,Playoffs,5.0,1.0,17.2,1.6,1.6,88.0,20.0,0.0,20.0,80.0,0.0
414,Derrick Favors,transition,3,Playoffs,9.0,0.6,8.77,1.31,1.0,56.0,26.4,3.0,26.4,66.83,5.0
415,Bojan Bogdanovic,transition,5,Playoffs,8.0,2.86,19.16,1.27,3.9,60.0,16.4,5.0,14.7,52.64,71.0
416,Evan Turner,transition,4,Playoffs,7.0,1.57,12.38,0.75,1.25,38.0,9.9,21.7,6.8,33.85,8.0
417,Semi Ojeleye,transition,4,Playoffs,10.0,0.25,10.9,0.4,0.12,16.0,10.0,25.0,10.0,15.0,0.0
418,Cory Joseph,transition,4,Playoffs,10.0,1.07,12.4,1.23,1.18,65.0,8.3,8.3,8.3,56.6,37.0
419,Clint Capela,transition,6,Playoffs,11.0,0.88,12.88,1.06,0.98,58.0,15.5,21.6,14.0,54.63,28.0
420,Max Strus,transition,1,Playoffs,11.0,1.9,15.8,1.62,3.0,80.0,9.5,0.0,9.5,66.7,94.0
