,Player,Playtype,# Seasons,Season,Avg. GP,Avg. # Poss,Avg. Freq,Avg. PPP,Avg. Pts,Avg. EFG%,Avg. FT Freq,Avg. TOV Freq,Avg. SF Freq,Avg. Score Freq,Avg. Percentile
4674,Michael Beasley,handoff,2,Regular Season,65.0,0.4,4.0,1.19,0.65,63.0,3.5,8.0,3.5,55.7,79.0
4675,Trey Lyles,handoff,4,Regular Season,65.0,0.28,2.98,0.95,0.28,46.0,11.2,7.8,11.2,38.27,52.0
4676,Joel Embiid,handoff,4,Regular Season,56.0,0.22,0.95,1.02,0.25,52.0,5.0,9.8,3.3,39.3,57.0
4677,James Johnson,handoff,5,Regular Season,58.0,0.34,3.36,1.12,0.36,63.0,19.5,11.6,19.5,51.78,74.0
4678,Andre Iguodala,handoff,4,Regular Season,68.0,0.25,3.42,1.11,0.2,58.0,3.6,3.9,3.6,47.0,76.0
4679,Raul Neto,handoff,6,Regular Season,58.0,0.43,6.55,1.05,0.42,58.0,12.2,14.0,9.2,49.4,64.0
4680,Delon Wright,handoff,7,Regular Season,51.0,0.43,4.73,0.85,0.39,43.0,9.6,12.2,9.6,38.87,38.0
4681,Kyle Lowry,handoff,7,Regular Season,64.0,1.13,6.59,1.06,1.21,54.0,9.1,9.7,8.0,42.71,69.0
4682,Gerald Green,handoff,4,Regular Season,58.0,0.7,8.05,1.13,0.82,58.0,8.7,8.9,8.7,45.43,70.0
4683,Derrick White,handoff,4,Regular Season,55.0,0.88,6.45,1.12,0.88,55.0,10.8,5.8,10.8,51.25,73.0
4684,Justin Holiday,handoff,9,Regular Season,54.0,1.18,11.59,0.93,1.12,49.0,5.7,11.8,5.0,36.64,54.0
4685,Jeremy Lin,handoff,4,Regular Season,47.0,0.8,6.85,1.13,0.92,59.0,18.5,10.5,14.6,53.07,76.0
4686,Kostas Papanikolaou,handoff,1,Regular Season,26.0,0.4,10.8,1.5,0.6,75.0,0.0,0.0,0.0,60.0,100.0
4687,Anthony Davis,handoff,5,Regular Season,66.0,0.38,1.56,1.09,0.44,53.0,12.3,8.7,10.2,50.36,63.0
4688,Marcus Thornton,handoff,2,Regular Season,40.0,0.55,5.75,1.02,0.7,56.0,1.5,11.8,0.0,45.45,54.0
4689,John Konchar,handoff,1,Regular Season,72.0,0.1,3.2,1.5,0.2,75.0,0.0,0.0,0.0,60.0,99.0
4690,Dirk Nowitzki,handoff,2,Regular Season,76.0,0.15,1.1,1.15,0.15,62.0,5.0,10.0,5.0,49.15,72.0
4691,George Hill,handoff,8,Regular Season,44.0,0.73,7.1,1.14,0.9,60.0,13.8,9.1,11.1,51.92,77.0
4692,Tyus Jones,handoff,5,Regular Season,72.0,0.5,6.92,0.95,0.46,50.0,2.6,7.7,2.3,43.2,50.0
4693,CJ Miles,handoff,5,Regular Season,53.0,0.88,8.94,1.02,1.02,50.0,9.6,7.3,9.6,42.84,61.0
4694,Stanley Johnson,handoff,5,Regular Season,66.0,0.48,5.6,0.89,0.36,46.0,9.4,11.0,9.1,39.68,44.0
4695,Gary Trent Jr.,handoff,4,Regular Season,47.0,1.15,8.07,1.08,1.18,57.0,4.0,5.9,4.0,45.98,65.0
4696,Reggie Jackson,handoff,7,Regular Season,59.0,0.76,4.64,1.04,0.8,54.0,7.9,8.8,6.5,42.8,61.0
4697,Mychal Mulder,handoff,2,Regular Season,38.0,0.5,10.05,1.15,0.5,58.0,5.0,10.0,5.0,42.5,61.0
4698,Nik Stauskas,handoff,5,Regular Season,51.0,0.86,11.64,1.02,0.8,53.0,8.0,10.5,7.0,40.62,56.0
4699,Payton Pritchard,handoff,2,Regular Season,68.0,0.25,4.25,1.38,0.4,81.0,0.0,14.9,0.0,47.7,91.0
4700,Terence Davis,handoff,2,Regular Season,51.0,0.3,2.95,1.09,0.35,66.0,0.0,23.1,0.0,43.35,53.0
4701,Moses Moody,handoff,1,Regular Season,52.0,0.2,5.2,1.73,0.4,94.0,18.2,9.1,18.2,63.6,100.0
4702,Sonny Weems,cut,1,Regular Season,37.0,0.4,9.8,0.46,0.2,20.0,15.4,7.7,15.4,23.1,0.0
4703,O.J. Mayo,cut,1,Regular Season,41.0,0.3,2.9,0.67,0.2,36.0,0.0,8.3,0.0,33.3,1.0
4704,Aaron Holiday,cut,1,Regular Season,67.0,0.2,2.4,0.69,0.1,25.0,23.1,15.4,23.1,38.5,1.0
4705,Allonzo Trier,cut,1,Regular Season,64.0,0.2,1.5,0.73,0.1,43.0,18.2,27.3,9.1,36.4,1.0
4706,Robert Sacre,cut,1,Regular Season,25.0,0.6,14.2,0.73,0.4,36.0,13.3,13.3,13.3,40.0,1.0
4707,Isaiah Canaan,cut,1,Regular Season,77.0,0.3,2.3,0.75,0.2,36.0,20.0,15.0,20.0,40.0,2.0
4708,James Bouknight,cut,1,Regular Season,30.0,0.4,7.1,0.75,0.3,40.0,8.3,8.3,8.3,41.7,2.0
4709,Luka Garza,cut,1,Regular Season,32.0,0.8,13.7,0.77,0.6,39.0,26.9,7.7,23.1,42.3,2.0
4710,Duane Washington Jr.,cut,1,Regular Season,48.0,0.2,2.0,0.8,0.2,33.0,10.0,0.0,10.0,40.0,2.0
4711,T.J. Leaf,cut,1,Regular Season,16.0,0.6,14.7,0.8,0.5,50.0,0.0,20.0,0.0,40.0,1.0
4712,Wayne Selden,cut,2,Regular Season,33.0,0.35,4.35,0.82,0.3,41.0,13.6,9.1,13.6,45.5,2.0
4713,DeAndre Liggins,cut,1,Regular Season,61.0,0.2,6.7,0.85,0.2,50.0,7.7,23.1,7.7,38.5,3.0
4714,Kevin Garnett,cut,1,Regular Season,38.0,0.3,9.3,0.85,0.3,36.0,23.1,0.0,15.4,38.5,3.0
4715,Kyle Singler,cut,1,Regular Season,68.0,0.5,12.5,0.85,0.4,47.0,8.8,5.9,8.8,44.1,4.0
4716,Brandon Rush,cut,1,Regular Season,73.0,0.3,6.8,0.86,0.2,47.0,9.5,9.5,9.5,42.9,4.0
4717,Nick Collison,cut,1,Regular Season,59.0,0.7,24.4,0.86,0.6,48.0,7.1,16.7,9.5,42.9,4.0
4718,Dalano Banton,cut,1,Regular Season,64.0,0.3,7.6,0.86,0.3,40.0,9.5,0.0,9.5,42.9,4.0
4719,Gary Trent Jr.,cut,1,Regular Season,70.0,0.2,1.4,0.88,0.2,47.0,5.9,5.9,5.9,47.1,5.0
4720,Donatas Motiejunas,cut,2,Regular Season,36.0,1.0,15.8,0.83,0.85,46.0,15.6,14.0,15.6,43.6,3.0
4721,Ray Spalding,cut,1,Regular Season,13.0,0.8,16.9,0.9,0.7,57.0,10.0,20.0,10.0,50.0,4.0
4722,Myke Henry,cut,1,Regular Season,20.0,0.5,7.6,0.9,0.5,44.0,10.0,0.0,10.0,50.0,4.0
4723,Eric Moreland,cut,1,Regular Season,67.0,0.8,29.3,0.9,0.7,54.0,5.9,15.7,5.9,47.1,4.0
4724,Brandon Jennings,cut,1,Regular Season,58.0,0.2,1.9,0.91,0.2,67.0,9.1,36.4,0.0,45.5,5.0
4725,Isaiah Hicks,cut,1,Regular Season,18.0,1.2,21.6,0.91,1.1,44.0,19.0,4.8,19.0,47.6,5.0
4726,Norvel Pelle,cut,1,Regular Season,17.0,0.6,21.6,0.91,0.6,43.0,27.3,9.1,27.3,54.5,5.0
4727,Kevin Knox II,cut,2,Regular Season,70.0,0.35,3.45,0.88,0.3,45.0,15.6,6.4,15.6,44.95,3.0
4728,Elton Brand,cut,1,Regular Season,17.0,1.5,30.6,0.92,1.4,44.0,7.7,3.8,7.7,46.2,7.0
4729,Johnathan Motley,cut,1,Regular Season,11.0,1.2,13.4,0.92,1.1,40.0,23.1,0.0,23.1,53.8,7.0
4730,Kessler Edwards,cut,1,Regular Season,49.0,0.7,11.4,0.92,0.7,46.0,8.3,5.6,8.3,44.4,6.0
4731,Caleb Swanigan,cut,1,Regular Season,20.0,0.7,15.9,0.92,0.6,60.0,0.0,23.1,0.0,46.2,4.0
4732,Cade Cunningham,cut,1,Regular Season,64.0,0.4,2.0,0.93,0.4,46.0,7.4,7.4,7.4,44.4,6.0
4733,Ky Bowman,cut,1,Regular Season,45.0,0.3,3.7,0.93,0.3,43.0,6.7,0.0,6.7,46.7,5.0
4734,JR Smith,cut,2,Regular Season,78.0,0.2,1.75,0.93,0.15,59.0,11.3,13.0,7.1,48.55,7.0
4735,Shabazz Napier,cut,1,Regular Season,74.0,0.2,2.4,0.94,0.2,50.0,6.3,12.5,6.3,43.8,9.0
4736,Sandro Mamukelashvili,cut,1,Regular Season,29.0,0.6,17.5,0.94,0.6,50.0,11.8,11.8,11.8,47.1,9.0
4737,John Wall,cut,1,Regular Season,77.0,0.2,0.9,0.94,0.2,42.0,18.8,12.5,18.8,43.8,8.0
4738,Tony Allen,cut,3,Regular Season,52.0,1.73,20.73,0.93,1.67,48.0,11.8,6.0,11.0,48.47,7.0
4739,Tayshaun Prince,cut,1,Regular Season,77.0,0.3,8.6,0.96,0.3,45.0,17.4,0.0,17.4,47.8,10.0
4740,Kobe Bryant,cut,1,Regular Season,66.0,0.4,1.8,0.96,0.3,45.0,12.5,8.3,12.5,45.8,10.0
4741,JJ Hickson,cut,1,Regular Season,20.0,1.9,24.3,0.97,1.8,55.0,21.6,0.0,18.9,51.4,11.0
4742,Donald Sloan,cut,1,Regular Season,61.0,0.6,8.2,0.97,0.6,50.0,15.4,15.4,12.8,48.7,11.0
4743,Alan Williams,cut,1,Regular Season,47.0,1.6,20.9,0.97,1.5,48.0,18.9,2.7,17.6,52.7,10.0
4744,Patrick Beverley,cut,3,Regular Season,68.0,0.17,1.67,0.87,0.13,45.0,3.0,6.4,3.0,41.83,5.0
4745,C.J. Watson,cut,1,Regular Season,62.0,0.3,5.3,1.0,0.3,53.0,5.9,11.8,5.9,47.1,11.0
4746,Josh Huestis,cut,1,Regular Season,69.0,0.3,9.2,1.0,0.3,50.0,20.0,0.0,20.0,50.0,10.0
4747,Paul Zipser,cut,1,Regular Season,54.0,0.3,5.2,1.0,0.3,46.0,13.3,0.0,13.3,53.3,10.0
4748,Keon Johnson,cut,1,Regular Season,22.0,0.5,4.4,1.0,0.5,54.0,8.3,8.3,8.3,50.0,8.0
4749,Leandro Barbosa,cut,1,Regular Season,68.0,0.2,3.6,1.0,0.2,57.0,0.0,12.5,0.0,50.0,13.0
4750,Jonah Bolden,cut,1,Regular Season,44.0,0.5,9.9,1.0,0.5,59.0,9.5,9.5,4.8,52.4,8.0
4751,Chase Budinger,cut,1,Regular Season,49.0,0.5,10.7,1.0,0.5,57.0,7.7,11.5,7.7,53.8,13.0
4752,Chris McCullough,cut,1,Regular Season,25.0,0.5,9.6,1.0,0.5,50.0,38.5,7.7,38.5,53.8,13.0
4753,Anthony Bennett,cut,1,Regular Season,23.0,0.5,10.0,1.0,0.5,50.0,25.0,8.3,16.7,58.3,11.0
4754,Bruno Caboclo,cut,1,Regular Season,34.0,0.4,5.2,1.0,0.4,54.0,6.7,13.3,6.7,46.7,8.0
4755,Maurice Ndour,cut,1,Regular Season,33.0,0.9,27.0,1.03,0.9,62.0,6.7,13.3,6.7,53.3,15.0
4756,Archie Goodwin,cut,1,Regular Season,57.0,0.6,5.6,1.03,0.6,54.0,23.5,8.8,23.5,50.0,22.0
4757,Semaj Christon,cut,1,Regular Season,64.0,0.4,8.6,1.04,0.4,59.0,12.5,16.7,12.5,54.2,15.0
4758,Thomas Robinson,cut,2,Regular Season,60.0,0.7,12.2,0.95,0.65,52.0,18.6,8.6,15.1,52.7,13.0
4759,Treveon Graham,cut,3,Regular Season,44.0,0.37,6.03,0.82,0.3,38.0,14.0,0.0,14.0,42.53,8.0
4760,Ekpe Udoh,cut,1,Regular Season,63.0,0.7,25.0,1.05,0.7,51.0,9.8,7.3,7.3,51.2,14.0
4761,Nickeil Alexander-Walker,cut,1,Regular Season,50.0,0.4,2.6,1.05,0.4,62.0,5.0,20.0,5.0,50.0,14.0
4762,Jared Sullinger,cut,1,Regular Season,81.0,1.1,8.9,1.05,1.1,54.0,11.5,4.6,11.5,55.2,23.0
4763,Chasson Randle,cut,1,Regular Season,49.0,0.4,6.9,1.05,0.4,56.0,10.0,10.0,10.0,55.0,14.0
4764,Ricky Rubio,cut,7,Regular Season,66.0,0.26,2.04,0.72,0.2,35.0,9.0,14.7,7.6,35.1,3.0
4765,KZ Okpala,cut,2,Regular Season,29.0,0.6,16.6,0.83,0.5,44.0,6.5,9.8,6.5,41.5,7.0
4766,Precious Achiuwa,cut,2,Regular Season,67.0,1.35,19.55,1.05,1.4,57.0,18.0,7.2,18.0,53.65,14.0
4767,Jeremiah Robinson-Earl,cut,1,Regular Season,49.0,1.0,12.3,1.06,1.0,49.0,20.8,4.2,20.8,56.3,14.0
4768,Darrun Hilliard,cut,1,Regular Season,38.0,0.4,9.0,1.07,0.4,50.0,26.7,6.7,26.7,60.0,25.0
4769,Thanasis Antetokounmpo,cut,2,Regular Season,43.0,0.9,28.6,1.04,1.05,56.0,15.8,8.6,15.8,53.7,17.0
4770,Anzejs Pasecniks,cut,1,Regular Season,27.0,1.6,25.9,1.07,1.7,56.0,15.9,9.1,11.4,54.5,16.0
4771,Svi Mykhailiuk,cut,2,Regular Season,56.0,0.25,3.55,1.04,0.25,50.0,19.0,3.5,19.0,54.15,14.0
4772,Greg Brown III,cut,1,Regular Season,48.0,0.8,15.7,1.08,0.9,59.0,12.5,10.0,12.5,52.5,17.0
4773,Tyrese Maxey,cut,1,Regular Season,75.0,0.2,1.0,1.08,0.2,54.0,8.3,0.0,8.3,58.3,19.0
4774,Coby White,cut,1,Regular Season,69.0,0.2,1.2,1.08,0.2,60.0,7.7,15.4,7.7,53.8,17.0
4775,Trendon Watford,cut,1,Regular Season,48.0,1.1,14.7,1.08,1.2,52.0,15.4,3.8,15.4,55.8,18.0
4776,Denzel Valentine,cut,1,Regular Season,77.0,0.3,2.9,1.08,0.3,57.0,4.2,8.3,4.2,54.2,17.0
4777,Caleb Martin,cut,2,Regular Season,56.0,0.5,7.0,0.99,0.55,47.0,18.4,2.0,18.4,48.9,11.0
4778,Axel Toupane,cut,1,Regular Season,21.0,0.6,14.6,1.08,0.6,50.0,16.7,8.3,16.7,50.0,28.0
4779,Kendrick Perkins,cut,1,Regular Season,38.0,0.6,18.8,1.08,0.7,63.0,8.3,12.5,4.2,58.3,28.0
4780,Omer Yurtseven,cut,1,Regular Season,56.0,1.4,24.1,1.09,1.5,59.0,6.6,7.9,6.6,56.6,20.0
4781,Tyler Dorsey,cut,1,Regular Season,56.0,0.2,2.5,1.09,0.2,50.0,27.3,0.0,27.3,54.5,19.0
4782,Luis Scola,cut,2,Regular Season,56.0,0.5,6.9,1.08,0.6,52.0,15.2,6.0,15.2,52.25,26.0
4783,Kelan Martin,cut,1,Regular Season,27.0,0.4,5.9,1.09,0.4,56.0,18.2,0.0,18.2,63.6,20.0
4784,Kris Humphries,cut,3,Regular Season,35.0,0.83,14.03,1.04,0.87,51.0,17.1,11.7,17.1,53.13,18.0
4785,Thaddeus Young,cut,1,Regular Season,73.0,2.6,15.9,1.09,2.8,58.0,7.5,9.1,7.5,55.1,30.0
4786,Joe Johnson,cut,1,Regular Season,78.0,0.1,1.5,1.09,0.2,50.0,9.1,0.0,9.1,54.5,24.0
4787,Cole Aldrich,cut,1,Regular Season,60.0,1.1,21.0,1.1,1.3,58.0,17.4,10.1,15.9,58.0,31.0
4788,Bruno Fernando,cut,1,Regular Season,56.0,0.9,19.0,1.1,1.0,65.0,16.0,14.0,16.0,58.0,22.0
4789,RJ Barrett,cut,3,Regular Season,66.0,0.7,3.87,1.09,0.8,52.0,21.1,6.2,20.3,53.77,19.0
4790,Boris Diaw,cut,2,Regular Season,74.0,0.45,7.2,1.03,0.5,55.0,6.8,10.4,6.8,50.9,20.0
4791,Tim Duncan,cut,1,Regular Season,61.0,1.7,18.0,1.11,1.9,52.0,16.2,2.9,15.2,54.3,32.0
4792,Bruce Brown,cut,4,Regular Season,67.0,1.45,17.98,1.02,1.48,51.0,12.3,5.5,12.2,52.48,13.0
4793,Emeka Okafor,cut,1,Regular Season,26.0,1.6,34.7,1.12,1.8,57.0,12.2,7.3,12.2,56.1,22.0
4794,Anthony Lamb,cut,1,Regular Season,24.0,0.7,11.5,1.12,0.8,53.0,11.8,0.0,5.9,58.8,23.0
4795,Devonte' Graham,cut,1,Regular Season,63.0,0.2,1.2,1.13,0.3,64.0,20.0,13.3,13.3,60.0,26.0
4796,Justin Hamilton,cut,1,Regular Season,64.0,0.7,10.6,1.13,0.8,56.0,8.5,4.3,6.4,55.3,30.0
4797,Anderson Varejao,cut,1,Regular Season,31.0,0.8,23.5,1.13,0.9,50.0,12.5,0.0,12.5,54.2,34.0
4798,Jason Smith,cut,2,Regular Season,75.0,0.4,6.1,1.09,0.45,58.0,13.0,8.9,13.0,56.2,27.0
4799,Facundo Campazzo,cut,1,Regular Season,65.0,0.2,3.8,1.13,0.3,57.0,6.7,6.7,6.7,53.3,23.0
4800,Mychal Mulder,cut,1,Regular Season,60.0,0.3,5.2,1.13,0.3,78.0,13.3,26.7,13.3,60.0,24.0
4801,Rajon Rondo,cut,4,Regular Season,63.0,0.33,2.6,0.78,0.3,51.0,2.2,23.6,2.2,39.48,12.0
4802,Lavoy Allen,cut,2,Regular Season,70.0,1.1,23.2,1.08,1.2,55.0,7.7,4.8,5.2,55.3,24.0
4803,Jeff Withey,cut,1,Regular Season,51.0,1.6,37.3,1.14,1.8,60.0,11.1,7.4,9.9,59.3,36.0
4804,Chris Duarte,cut,1,Regular Season,55.0,0.8,5.5,1.14,0.9,61.0,11.9,14.3,11.9,54.8,24.0
4805,Amir Coffey,cut,1,Regular Season,69.0,0.2,2.5,1.14,0.2,64.0,14.3,14.3,14.3,57.1,24.0
4806,Tyreke Evans,cut,2,Regular Season,60.0,0.35,2.2,1.09,0.35,50.0,17.1,2.4,17.1,54.85,19.0
4807,Xavier Tillman,cut,2,Regular Season,56.0,1.0,17.35,0.98,1.0,48.0,9.1,6.8,9.1,48.7,15.0
4808,Greg Smith,cut,1,Regular Season,18.0,0.7,27.7,1.15,0.8,58.0,7.7,0.0,15.4,53.8,39.0
4809,R.J. Hampton,cut,2,Regular Season,45.0,0.3,2.65,0.97,0.25,50.0,15.4,13.8,15.4,50.75,15.0
4810,Tyrone Wallace,cut,2,Regular Season,46.0,0.95,12.3,1.09,1.05,55.0,11.9,7.8,11.9,54.45,19.0
4811,Quinn Cook,cut,2,Regular Season,54.0,0.3,4.0,1.13,0.4,61.0,3.9,10.5,3.9,54.7,24.0
4812,Trey Murphy III,cut,1,Regular Season,62.0,0.3,6.4,1.15,0.4,46.0,35.0,5.0,35.0,60.0,26.0
4813,Mike Scott,cut,7,Regular Season,52.0,0.66,10.87,0.99,0.66,50.0,7.7,6.0,7.5,50.24,16.0
4814,Naji Marshall,cut,2,Regular Season,44.0,0.45,6.0,1.11,0.5,61.0,7.7,9.6,7.7,57.65,22.0
4815,Markel Brown,cut,1,Regular Season,64.0,0.3,4.5,1.16,0.3,60.0,15.8,10.5,15.8,57.9,40.0
4816,Kevin Seraphin,cut,2,Regular Season,49.0,0.8,16.25,1.14,0.9,60.0,10.4,9.4,10.4,56.2,34.0
4817,Jarred Vanderbilt,cut,2,Regular Season,69.0,1.95,32.4,1.15,2.2,64.0,15.2,10.0,15.2,60.45,27.0
4818,Andrew Nicholson,cut,1,Regular Season,56.0,0.3,5.0,1.16,0.4,53.0,21.1,0.0,21.1,52.6,40.0
4819,Isaiah Whitehead,cut,1,Regular Season,73.0,0.3,2.7,1.16,0.3,65.0,0.0,10.5,0.0,57.9,36.0
4820,Tyler Ulis,cut,1,Regular Season,71.0,0.2,1.7,1.17,0.2,64.0,0.0,8.3,0.0,58.3,29.0
4821,Alexis Ajinca,cut,2,Regular Season,49.0,1.45,23.0,1.13,1.65,55.0,14.9,5.9,14.2,57.5,33.0
4822,Jock Landale,cut,1,Regular Season,54.0,0.6,13.9,1.17,0.8,57.0,14.3,5.7,14.3,60.0,30.0
4823,Mike Muscala,cut,6,Regular Season,49.0,0.62,9.28,1.1,0.68,56.0,11.1,9.6,10.4,54.83,21.0
4824,Kobi Simmons,cut,1,Regular Season,32.0,0.5,6.9,1.18,0.6,60.0,5.9,5.9,5.9,58.8,31.0
4825,Isaiah Roby,cut,2,Regular Season,53.0,1.0,10.3,1.13,1.15,58.0,16.6,7.7,15.6,58.15,25.0
4826,Scottie Barnes,cut,1,Regular Season,74.0,2.0,12.7,1.18,2.3,59.0,12.9,5.4,12.9,60.5,32.0
4827,Josh Smith,cut,2,Regular Season,28.0,0.75,9.3,1.01,0.8,51.0,5.9,3.9,5.9,50.55,24.0
4828,Sindarius Thornwell,cut,1,Regular Season,73.0,0.2,5.2,1.18,0.3,53.0,17.6,0.0,17.6,58.8,31.0
4829,Gabe Vincent,cut,1,Regular Season,68.0,0.3,3.5,1.18,0.4,65.0,0.0,9.1,0.0,59.1,33.0
4830,Omer Asik,cut,2,Regular Season,50.0,1.45,38.0,1.09,1.6,59.0,20.9,8.7,20.4,58.65,28.0
4831,Kosta Koufos,cut,4,Regular Season,66.0,1.9,30.05,1.06,2.02,56.0,10.4,5.6,10.7,54.65,21.0
4832,Omari Spellman,cut,2,Regular Season,47.0,0.5,7.85,1.09,0.55,53.0,21.1,4.5,21.1,57.65,21.0
4833,Anthony Morrow,cut,1,Regular Season,68.0,0.2,3.0,1.18,0.2,56.0,18.2,9.1,18.2,54.5,46.0
4834,Talen Horton-Tucker,cut,2,Regular Season,62.0,0.4,3.3,0.95,0.4,49.0,10.6,9.1,7.6,48.5,18.0
4835,CJ Elleby,cut,1,Regular Season,58.0,0.6,8.3,1.18,0.7,62.0,24.2,9.1,24.2,63.6,33.0
4836,John Konchar,cut,2,Regular Season,58.0,0.6,13.9,1.14,0.65,60.0,13.8,4.7,13.8,61.4,26.0
4837,Freddie Gillespie,cut,1,Regular Season,20.0,1.6,28.1,1.19,1.9,59.0,9.4,6.3,9.4,59.4,33.0
4838,Roy Hibbert,cut,2,Regular Season,62.0,0.95,16.95,1.19,1.15,57.0,24.0,5.5,24.8,59.8,44.0
4839,Jamel Artis,cut,1,Regular Season,15.0,0.7,10.8,1.2,0.8,60.0,0.0,0.0,0.0,60.0,35.0
4840,Jodie Meeks,cut,1,Regular Season,77.0,0.1,2.1,1.2,0.2,67.0,0.0,10.0,0.0,60.0,35.0
4841,Bismack Biyombo,cut,7,Regular Season,65.0,1.9,31.89,1.12,2.13,60.0,17.8,8.0,17.4,57.61,25.0
4842,Damyean Dotson,cut,3,Regular Season,54.0,0.23,4.43,1.0,0.27,56.0,10.4,14.4,10.4,52.77,15.0
4843,Bam Adebayo,cut,5,Regular Season,69.0,3.0,22.84,1.17,3.52,59.0,18.0,6.9,17.1,59.74,30.0
4844,Alperen Sengun,cut,1,Regular Season,72.0,1.0,9.7,1.2,1.3,65.0,20.0,14.7,20.0,57.3,36.0
4845,Yogi Ferrell,cut,2,Regular Season,76.0,0.2,2.6,1.19,0.25,65.0,10.0,14.2,10.0,59.15,31.0
4846,Georgios Papagiannis,cut,1,Regular Season,22.0,1.4,22.6,1.2,1.6,61.0,6.7,3.3,6.7,60.0,43.0
4847,P.J. Tucker,cut,8,Regular Season,63.0,0.68,9.19,1.0,0.69,52.0,10.3,8.6,10.5,51.07,17.0
4848,Jordan Hill,cut,1,Regular Season,73.0,1.7,17.3,1.2,2.0,66.0,14.0,11.6,14.0,60.3,49.0
4849,Deyonta Davis,cut,1,Regular Season,62.0,0.9,17.4,1.2,1.1,62.0,8.9,7.1,8.9,60.7,34.0
4850,Alonzo Gee,cut,1,Regular Season,73.0,0.6,12.7,1.21,0.7,70.0,9.3,16.3,9.3,60.5,52.0
4851,Isaiah Stewart,cut,2,Regular Season,70.0,1.6,19.6,1.16,1.85,60.0,12.6,7.4,12.1,58.15,29.0
4852,Troy Williams,cut,2,Regular Season,20.0,0.8,11.1,1.02,0.9,52.0,7.9,2.6,7.9,52.45,20.0
4853,Kenneth Faried,cut,4,Regular Season,46.0,2.17,22.55,1.18,2.58,60.0,16.8,3.6,16.3,61.65,36.0
4854,Amar'e Stoudemire,cut,1,Regular Season,52.0,1.1,19.5,1.21,1.3,62.0,15.5,6.9,15.5,62.1,51.0
4855,Marcin Gortat,cut,4,Regular Season,72.0,2.8,28.05,1.16,3.25,59.0,9.9,4.3,9.5,59.8,35.0
4856,Deron Williams,cut,2,Regular Season,52.0,0.3,2.0,1.15,0.35,62.0,2.8,9.4,2.8,57.45,38.0
4857,Isaiah Thomas,cut,2,Regular Season,79.0,0.35,1.5,1.09,0.4,51.0,17.4,5.5,17.4,55.25,31.0
4858,Dean Wade,cut,2,Regular Season,57.0,0.5,9.45,1.15,0.55,59.0,13.1,5.2,13.1,56.8,28.0
4859,Brandon Knight,cut,2,Regular Season,53.0,0.35,2.0,0.97,0.35,58.0,11.9,21.1,10.1,47.85,28.0
4860,Lamar Stevens,cut,2,Regular Season,52.0,0.65,11.6,1.19,0.8,66.0,21.6,12.2,21.6,63.15,34.0
4861,Manu Ginobili,cut,3,Regular Season,64.0,0.47,4.87,1.1,0.5,62.0,11.1,9.8,7.4,56.53,32.0
4862,Zach Collins,cut,4,Regular Season,46.0,1.25,17.5,1.1,1.42,55.0,14.9,5.1,14.1,56.58,21.0
4863,Ivan Rabb,cut,2,Regular Season,42.0,1.15,20.4,1.12,1.3,57.0,17.2,7.2,16.4,58.55,24.0
4864,Semi Ojeleye,cut,5,Regular Season,55.0,0.3,8.02,1.07,0.32,49.0,23.3,2.3,23.3,53.72,20.0
4865,Ziaire Williams,cut,1,Regular Season,62.0,0.6,7.2,1.23,0.7,69.0,8.6,11.4,8.6,62.9,40.0
4866,Johnathan Williams,cut,2,Regular Season,20.0,1.05,23.8,1.07,1.15,57.0,12.2,1.6,10.6,57.25,21.0
4867,Joakim Noah,cut,3,Regular Season,39.0,1.23,17.67,1.2,1.5,62.0,17.3,6.7,17.3,63.1,41.0
4868,Matt Barnes,cut,3,Regular Season,50.0,0.9,10.6,1.07,0.93,56.0,10.7,11.0,8.9,54.8,23.0
4869,Sekou Doumbouya,cut,2,Regular Season,47.0,0.9,12.85,1.16,1.0,60.0,17.6,7.0,17.6,59.15,30.0
4870,LaMelo Ball,cut,2,Regular Season,63.0,0.3,1.45,0.91,0.25,45.0,14.3,14.3,14.3,42.85,21.0
4871,Shane Larkin,cut,1,Regular Season,78.0,0.5,5.3,1.24,0.6,63.0,13.5,5.4,13.5,64.9,58.0
4872,Ryan Hollins,cut,1,Regular Season,18.0,1.2,30.0,1.24,1.4,65.0,14.3,9.5,14.3,61.9,56.0
4873,Jalen Green,cut,1,Regular Season,67.0,0.4,2.4,1.24,0.5,54.0,17.2,0.0,10.3,58.6,42.0
4874,Jalen McDaniels,cut,2,Regular Season,51.0,0.7,10.1,1.16,0.8,61.0,6.1,5.9,6.1,57.65,28.0
4875,Nicolo Melli,cut,1,Regular Season,60.0,0.4,5.2,1.24,0.4,71.0,23.8,14.3,23.8,61.9,43.0
4876,Terrence Jones,cut,2,Regular Season,50.0,1.45,13.65,1.16,1.65,60.0,17.2,7.7,15.1,58.4,38.0
4877,Kira Lewis Jr.,cut,1,Regular Season,54.0,0.4,5.4,1.24,0.5,59.0,14.3,4.8,14.3,61.9,41.0
4878,Rodions Kurucs,cut,2,Regular Season,55.0,0.9,12.6,1.23,1.05,64.0,7.8,5.4,6.2,62.6,41.0
4879,Romeo Langford,cut,2,Regular Season,38.0,0.45,10.8,1.03,0.45,47.0,22.0,0.0,22.0,51.8,22.0
4880,Day'Ron Sharpe,cut,1,Regular Season,32.0,1.1,18.2,1.25,1.4,70.0,8.3,11.1,8.3,63.9,43.0
